"","agency_cd.x","site_no.x","dateTime","Flow_Inst","Flow_Inst_cd","tz_cd.x","agency_cd.y","site_no.y","Nitrate_mgl","X_99133_Inst_cd","tz_cd.y"
"9961","USGS","02251767",2015-09-10 12:30:00,149,"A","UTC","USGS","02251767",0.25,"A","UTC"
"9962","USGS","02251767",2015-09-10 12:45:00,146,"A","UTC","USGS","02251767",0.24,"A","UTC"
"9963","USGS","02251767",2015-09-10 13:00:00,146,"A","UTC","USGS","02251767",0.25,"A","UTC"
"9964","USGS","02251767",2015-09-10 13:15:00,146,"A","UTC","USGS","02251767",0.25,"A","UTC"
"9965","USGS","02251767",2015-09-10 13:30:00,146,"A","UTC","USGS","02251767",0.26,"A","UTC"
"9966","USGS","02251767",2015-09-10 13:45:00,146,"A","UTC","USGS","02251767",0.25,"A","UTC"
"9967","USGS","02251767",2015-09-10 14:00:00,146,"A","UTC","USGS","02251767",0.25,"A","UTC"
"9968","USGS","02251767",2015-09-10 14:15:00,146,"A","UTC","USGS","02251767",0.25,"A","UTC"
"9969","USGS","02251767",2015-09-10 14:30:00,146,"A","UTC","USGS","02251767",0.25,"A","UTC"
"9970","USGS","02251767",2015-09-10 14:45:00,146,"A","UTC","USGS","02251767",0.26,"A","UTC"
"9971","USGS","02251767",2015-09-10 15:00:00,146,"A","UTC","USGS","02251767",0.26,"A","UTC"
"9972","USGS","02251767",2015-09-10 15:15:00,143,"A","UTC","USGS","02251767",0.26,"A","UTC"
"9973","USGS","02251767",2015-09-10 15:30:00,143,"A","UTC","USGS","02251767",0.26,"A","UTC"
"9974","USGS","02251767",2015-09-10 15:45:00,143,"A","UTC","USGS","02251767",0.26,"A","UTC"
"9975","USGS","02251767",2015-09-10 16:00:00,143,"A","UTC","USGS","02251767",0.26,"A","UTC"
"9976","USGS","02251767",2015-09-10 16:15:00,143,"A","UTC","USGS","02251767",0.25,"A","UTC"
"9977","USGS","02251767",2015-09-10 16:30:00,143,"A","UTC","USGS","02251767",0.24,"A","UTC"
"9978","USGS","02251767",2015-09-10 16:45:00,143,"A","UTC","USGS","02251767",0.25,"A","UTC"
"9979","USGS","02251767",2015-09-10 17:00:00,141,"A","UTC","USGS","02251767",0.24,"A","UTC"
"9980","USGS","02251767",2015-09-10 17:15:00,141,"A","UTC","USGS","02251767",0.26,"A","UTC"
"9981","USGS","02251767",2015-09-10 17:30:00,141,"A","UTC","USGS","02251767",0.25,"A","UTC"
"9982","USGS","02251767",2015-09-10 17:45:00,141,"A","UTC","USGS","02251767",0.26,"A","UTC"
"9983","USGS","02251767",2015-09-10 18:00:00,141,"A","UTC","USGS","02251767",0.26,"A","UTC"
"9984","USGS","02251767",2015-09-10 18:15:00,141,"A","UTC","USGS","02251767",0.26,"A","UTC"
"9985","USGS","02251767",2015-09-10 18:30:00,141,"A","UTC","USGS","02251767",0.25,"A","UTC"
"9986","USGS","02251767",2015-09-10 18:45:00,141,"A","UTC","USGS","02251767",0.26,"A","UTC"
"9987","USGS","02251767",2015-09-10 19:00:00,141,"A","UTC","USGS","02251767",0.25,"A","UTC"
"9988","USGS","02251767",2015-09-10 19:15:00,141,"A","UTC","USGS","02251767",0.25,"A","UTC"
"9989","USGS","02251767",2015-09-10 19:30:00,141,"A","UTC","USGS","02251767",0.25,"A","UTC"
"9990","USGS","02251767",2015-09-10 19:45:00,141,"A","UTC","USGS","02251767",0.26,"A","UTC"
"9991","USGS","02251767",2015-09-10 20:00:00,141,"A","UTC","USGS","02251767",0.26,"A","UTC"
"9992","USGS","02251767",2015-09-10 20:15:00,141,"A","UTC","USGS","02251767",0.26,"A","UTC"
"9993","USGS","02251767",2015-09-10 20:30:00,141,"A","UTC","USGS","02251767",0.26,"A","UTC"
"9994","USGS","02251767",2015-09-10 20:45:00,138,"A","UTC","USGS","02251767",0.27,"A","UTC"
"9995","USGS","02251767",2015-09-10 21:00:00,138,"A","UTC","USGS","02251767",0.26,"A","UTC"
"9996","USGS","02251767",2015-09-10 21:15:00,138,"A","UTC","USGS","02251767",0.26,"A","UTC"
"9997","USGS","02251767",2015-09-10 21:30:00,138,"A","UTC","USGS","02251767",0.27,"A","UTC"
"9998","USGS","02251767",2015-09-10 21:45:00,138,"A","UTC","USGS","02251767",0.26,"A","UTC"
"9999","USGS","02251767",2015-09-10 22:00:00,138,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10000","USGS","02251767",2015-09-10 22:15:00,138,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10001","USGS","02251767",2015-09-10 22:30:00,138,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10002","USGS","02251767",2015-09-10 22:45:00,138,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10003","USGS","02251767",2015-09-10 23:00:00,138,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10004","USGS","02251767",2015-09-10 23:15:00,138,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10005","USGS","02251767",2015-09-10 23:30:00,138,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10006","USGS","02251767",2015-09-10 23:45:00,138,"A","UTC","USGS","02251767",0.28,"A","UTC"
"10007","USGS","02251767",2015-09-11 00:00:00,138,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10008","USGS","02251767",2015-09-11 00:15:00,138,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10009","USGS","02251767",2015-09-11 00:30:00,138,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10010","USGS","02251767",2015-09-11 00:45:00,138,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10011","USGS","02251767",2015-09-11 01:00:00,138,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10012","USGS","02251767",2015-09-11 01:15:00,138,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10013","USGS","02251767",2015-09-11 01:30:00,138,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10014","USGS","02251767",2015-09-11 01:45:00,138,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10015","USGS","02251767",2015-09-11 02:00:00,138,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10016","USGS","02251767",2015-09-11 02:15:00,138,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10017","USGS","02251767",2015-09-11 02:30:00,138,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10018","USGS","02251767",2015-09-11 02:45:00,138,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10019","USGS","02251767",2015-09-11 03:00:00,138,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10020","USGS","02251767",2015-09-11 03:15:00,138,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10021","USGS","02251767",2015-09-11 03:30:00,138,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10022","USGS","02251767",2015-09-11 03:45:00,138,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10023","USGS","02251767",2015-09-11 04:00:00,138,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10024","USGS","02251767",2015-09-11 04:15:00,138,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10025","USGS","02251767",2015-09-11 04:30:00,138,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10026","USGS","02251767",2015-09-11 04:45:00,138,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10027","USGS","02251767",2015-09-11 05:00:00,138,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10028","USGS","02251767",2015-09-11 05:15:00,138,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10029","USGS","02251767",2015-09-11 05:30:00,138,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10030","USGS","02251767",2015-09-11 05:45:00,138,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10031","USGS","02251767",2015-09-11 06:00:00,138,"A","UTC","USGS","02251767",0.25,"A","UTC"
"10032","USGS","02251767",2015-09-11 06:15:00,138,"A","UTC","USGS","02251767",0.29,"A","UTC"
"10033","USGS","02251767",2015-09-11 06:30:00,138,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10034","USGS","02251767",2015-09-11 06:45:00,138,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10035","USGS","02251767",2015-09-11 07:00:00,138,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10036","USGS","02251767",2015-09-11 07:15:00,138,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10037","USGS","02251767",2015-09-11 07:30:00,138,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10038","USGS","02251767",2015-09-11 07:45:00,138,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10039","USGS","02251767",2015-09-11 08:00:00,138,"A","UTC","USGS","02251767",0.28,"A","UTC"
"10040","USGS","02251767",2015-09-11 08:15:00,138,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10041","USGS","02251767",2015-09-11 08:30:00,138,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10042","USGS","02251767",2015-09-11 08:45:00,138,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10043","USGS","02251767",2015-09-11 09:00:00,138,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10044","USGS","02251767",2015-09-11 09:15:00,138,"A","UTC","USGS","02251767",0.28,"A","UTC"
"10045","USGS","02251767",2015-09-11 09:30:00,138,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10046","USGS","02251767",2015-09-11 09:45:00,135,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10047","USGS","02251767",2015-09-11 10:00:00,135,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10048","USGS","02251767",2015-09-11 10:15:00,135,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10049","USGS","02251767",2015-09-11 10:30:00,135,"A","UTC","USGS","02251767",0.25,"A","UTC"
"10050","USGS","02251767",2015-09-11 10:45:00,135,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10051","USGS","02251767",2015-09-11 11:00:00,135,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10052","USGS","02251767",2015-09-11 11:15:00,135,"A","UTC","USGS","02251767",0.25,"A","UTC"
"10053","USGS","02251767",2015-09-11 11:30:00,135,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10054","USGS","02251767",2015-09-11 11:45:00,135,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10055","USGS","02251767",2015-09-11 12:00:00,135,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10056","USGS","02251767",2015-09-11 12:15:00,135,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10057","USGS","02251767",2015-09-11 12:30:00,135,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10058","USGS","02251767",2015-09-11 12:45:00,135,"A","UTC","USGS","02251767",0.28,"A","UTC"
"10059","USGS","02251767",2015-09-11 13:00:00,135,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10060","USGS","02251767",2015-09-11 13:15:00,135,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10061","USGS","02251767",2015-09-11 13:30:00,135,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10062","USGS","02251767",2015-09-11 13:45:00,135,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10063","USGS","02251767",2015-09-11 14:00:00,135,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10064","USGS","02251767",2015-09-11 14:15:00,135,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10065","USGS","02251767",2015-09-11 14:30:00,135,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10066","USGS","02251767",2015-09-11 14:45:00,135,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10067","USGS","02251767",2015-09-11 15:00:00,135,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10068","USGS","02251767",2015-09-11 15:15:00,135,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10069","USGS","02251767",2015-09-11 15:30:00,135,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10070","USGS","02251767",2015-09-11 15:45:00,135,"A","UTC","USGS","02251767",0.28,"A","UTC"
"10071","USGS","02251767",2015-09-11 16:00:00,135,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10072","USGS","02251767",2015-09-11 16:15:00,135,"A","UTC","USGS","02251767",0.26,"A","UTC"
"10073","USGS","02251767",2015-09-11 16:30:00,132,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10074","USGS","02251767",2015-09-11 16:45:00,135,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10075","USGS","02251767",2015-09-11 17:00:00,135,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10076","USGS","02251767",2015-09-11 17:15:00,135,"A","UTC","USGS","02251767",0.28,"A","UTC"
"10077","USGS","02251767",2015-09-11 17:30:00,135,"A","UTC","USGS","02251767",0.28,"A","UTC"
"10078","USGS","02251767",2015-09-11 17:45:00,132,"A","UTC","USGS","02251767",0.27,"A","UTC"
"10079","USGS","02251767",2015-09-11 18:00:00,132,"A","UTC","USGS","02251767",0.28,"A","UTC"
"10080","USGS","02251767",2015-09-11 18:15:00,135,"A","UTC","USGS","02251767",0.29,"A","UTC"
"10081","USGS","02251767",2015-09-11 18:30:00,135,"A","UTC","USGS","02251767",0.29,"A","UTC"
"10082","USGS","02251767",2015-09-11 18:45:00,132,"A","UTC","USGS","02251767",0.28,"A","UTC"
"10083","USGS","02251767",2015-09-11 19:00:00,132,"A","UTC","USGS","02251767",0.29,"A","UTC"
"10084","USGS","02251767",2015-09-11 19:15:00,132,"A","UTC","USGS","02251767",0.28,"A","UTC"
"10085","USGS","02251767",2015-09-11 19:30:00,132,"A","UTC","USGS","02251767",0.28,"A","UTC"
"10086","USGS","02251767",2015-09-11 19:45:00,132,"A","UTC","USGS","02251767",0.28,"A","UTC"
"10087","USGS","02251767",2015-09-11 20:00:00,132,"A","UTC","USGS","02251767",0.29,"A","UTC"
"10088","USGS","02251767",2015-09-11 20:15:00,132,"A","UTC","USGS","02251767",0.28,"A","UTC"
"10089","USGS","02251767",2015-09-11 20:30:00,132,"A","UTC","USGS","02251767",0.29,"A","UTC"
"10090","USGS","02251767",2015-09-11 20:45:00,132,"A","UTC","USGS","02251767",0.29,"A","UTC"
"10091","USGS","02251767",2015-09-11 21:00:00,132,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10092","USGS","02251767",2015-09-11 21:15:00,132,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10093","USGS","02251767",2015-09-11 21:30:00,132,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10094","USGS","02251767",2015-09-11 21:45:00,132,"A","UTC","USGS","02251767",0.29,"A","UTC"
"10095","USGS","02251767",2015-09-11 22:00:00,129,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10096","USGS","02251767",2015-09-11 22:15:00,129,"A","UTC","USGS","02251767",0.29,"A","UTC"
"10097","USGS","02251767",2015-09-11 22:30:00,129,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10098","USGS","02251767",2015-09-11 22:45:00,129,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10099","USGS","02251767",2015-09-11 23:00:00,129,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10100","USGS","02251767",2015-09-11 23:15:00,132,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10101","USGS","02251767",2015-09-11 23:30:00,135,"A","UTC","USGS","02251767",0.31,"A","UTC"
"10102","USGS","02251767",2015-09-11 23:45:00,135,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10103","USGS","02251767",2015-09-12 00:00:00,135,"A","UTC","USGS","02251767",0.31,"A","UTC"
"10104","USGS","02251767",2015-09-12 00:15:00,135,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10105","USGS","02251767",2015-09-12 00:30:00,135,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10106","USGS","02251767",2015-09-12 00:45:00,135,"A","UTC","USGS","02251767",0.31,"A","UTC"
"10107","USGS","02251767",2015-09-12 01:00:00,135,"A","UTC","USGS","02251767",0.31,"A","UTC"
"10108","USGS","02251767",2015-09-12 01:15:00,135,"A","UTC","USGS","02251767",0.32,"A","UTC"
"10109","USGS","02251767",2015-09-12 01:30:00,135,"A","UTC","USGS","02251767",0.31,"A","UTC"
"10110","USGS","02251767",2015-09-12 01:45:00,135,"A","UTC","USGS","02251767",0.31,"A","UTC"
"10111","USGS","02251767",2015-09-12 02:00:00,135,"A","UTC","USGS","02251767",0.32,"A","UTC"
"10112","USGS","02251767",2015-09-12 02:15:00,135,"A","UTC","USGS","02251767",0.31,"A","UTC"
"10113","USGS","02251767",2015-09-12 02:30:00,135,"A","UTC","USGS","02251767",0.33,"A","UTC"
"10114","USGS","02251767",2015-09-12 02:45:00,135,"A","UTC","USGS","02251767",0.33,"A","UTC"
"10115","USGS","02251767",2015-09-12 03:00:00,135,"A","UTC","USGS","02251767",0.31,"A","UTC"
"10116","USGS","02251767",2015-09-12 03:15:00,135,"A","UTC","USGS","02251767",0.33,"A","UTC"
"10117","USGS","02251767",2015-09-12 03:30:00,135,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10118","USGS","02251767",2015-09-12 03:45:00,135,"A","UTC","USGS","02251767",0.33,"A","UTC"
"10119","USGS","02251767",2015-09-12 04:00:00,135,"A","UTC","USGS","02251767",0.32,"A","UTC"
"10120","USGS","02251767",2015-09-12 04:15:00,135,"A","UTC","USGS","02251767",0.31,"A","UTC"
"10121","USGS","02251767",2015-09-12 04:30:00,138,"A","UTC","USGS","02251767",0.33,"A","UTC"
"10122","USGS","02251767",2015-09-12 04:45:00,138,"A","UTC","USGS","02251767",0.32,"A","UTC"
"10123","USGS","02251767",2015-09-12 05:00:00,138,"A","UTC","USGS","02251767",0.32,"A","UTC"
"10124","USGS","02251767",2015-09-12 05:15:00,138,"A","UTC","USGS","02251767",0.33,"A","UTC"
"10125","USGS","02251767",2015-09-12 05:30:00,138,"A","UTC","USGS","02251767",0.33,"A","UTC"
"10126","USGS","02251767",2015-09-12 05:45:00,138,"A","UTC","USGS","02251767",0.32,"A","UTC"
"10127","USGS","02251767",2015-09-12 06:00:00,138,"A","UTC","USGS","02251767",0.33,"A","UTC"
"10128","USGS","02251767",2015-09-12 06:15:00,138,"A","UTC","USGS","02251767",0.33,"A","UTC"
"10129","USGS","02251767",2015-09-12 06:30:00,138,"A","UTC","USGS","02251767",0.33,"A","UTC"
"10130","USGS","02251767",2015-09-12 06:45:00,141,"A","UTC","USGS","02251767",0.33,"A","UTC"
"10131","USGS","02251767",2015-09-12 07:00:00,141,"A","UTC","USGS","02251767",0.33,"A","UTC"
"10132","USGS","02251767",2015-09-12 07:15:00,141,"A","UTC","USGS","02251767",0.32,"A","UTC"
"10133","USGS","02251767",2015-09-12 07:30:00,141,"A","UTC","USGS","02251767",0.32,"A","UTC"
"10134","USGS","02251767",2015-09-12 07:45:00,141,"A","UTC","USGS","02251767",0.34,"A","UTC"
"10135","USGS","02251767",2015-09-12 08:00:00,143,"A","UTC","USGS","02251767",0.33,"A","UTC"
"10136","USGS","02251767",2015-09-12 08:15:00,143,"A","UTC","USGS","02251767",0.34,"A","UTC"
"10137","USGS","02251767",2015-09-12 08:30:00,143,"A","UTC","USGS","02251767",0.34,"A","UTC"
"10138","USGS","02251767",2015-09-12 08:45:00,143,"A","UTC","USGS","02251767",0.33,"A","UTC"
"10139","USGS","02251767",2015-09-12 09:00:00,146,"A","UTC","USGS","02251767",0.33,"A","UTC"
"10140","USGS","02251767",2015-09-12 09:15:00,146,"A","UTC","USGS","02251767",0.32,"A","UTC"
"10141","USGS","02251767",2015-09-12 09:30:00,146,"A","UTC","USGS","02251767",0.34,"A","UTC"
"10142","USGS","02251767",2015-09-12 09:45:00,146,"A","UTC","USGS","02251767",0.32,"A","UTC"
"10143","USGS","02251767",2015-09-12 10:00:00,146,"A","UTC","USGS","02251767",0.32,"A","UTC"
"10144","USGS","02251767",2015-09-12 10:15:00,146,"A","UTC","USGS","02251767",0.34,"A","UTC"
"10145","USGS","02251767",2015-09-12 10:30:00,146,"A","UTC","USGS","02251767",0.31,"A","UTC"
"10146","USGS","02251767",2015-09-12 10:45:00,146,"A","UTC","USGS","02251767",0.33,"A","UTC"
"10147","USGS","02251767",2015-09-12 11:00:00,146,"A","UTC","USGS","02251767",0.33,"A","UTC"
"10148","USGS","02251767",2015-09-12 11:15:00,146,"A","UTC","USGS","02251767",0.31,"A","UTC"
"10149","USGS","02251767",2015-09-12 11:30:00,146,"A","UTC","USGS","02251767",0.32,"A","UTC"
"10150","USGS","02251767",2015-09-12 11:45:00,146,"A","UTC","USGS","02251767",0.33,"A","UTC"
"10151","USGS","02251767",2015-09-12 12:00:00,146,"A","UTC","USGS","02251767",0.32,"A","UTC"
"10152","USGS","02251767",2015-09-12 12:15:00,149,"A","UTC","USGS","02251767",0.31,"A","UTC"
"10153","USGS","02251767",2015-09-12 12:30:00,149,"A","UTC","USGS","02251767",0.33,"A","UTC"
"10154","USGS","02251767",2015-09-12 12:45:00,149,"A","UTC","USGS","02251767",0.31,"A","UTC"
"10155","USGS","02251767",2015-09-12 13:00:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10156","USGS","02251767",2015-09-12 13:15:00,149,"A","UTC","USGS","02251767",0.32,"A","UTC"
"10157","USGS","02251767",2015-09-12 13:30:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10158","USGS","02251767",2015-09-12 13:45:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10159","USGS","02251767",2015-09-12 14:00:00,149,"A","UTC","USGS","02251767",0.31,"A","UTC"
"10160","USGS","02251767",2015-09-12 14:15:00,149,"A","UTC","USGS","02251767",0.31,"A","UTC"
"10161","USGS","02251767",2015-09-12 14:30:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10162","USGS","02251767",2015-09-12 14:45:00,149,"A","UTC","USGS","02251767",0.31,"A","UTC"
"10163","USGS","02251767",2015-09-12 15:00:00,149,"A","UTC","USGS","02251767",0.31,"A","UTC"
"10164","USGS","02251767",2015-09-12 15:15:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10165","USGS","02251767",2015-09-12 15:30:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10166","USGS","02251767",2015-09-12 15:45:00,149,"A","UTC","USGS","02251767",0.29,"A","UTC"
"10167","USGS","02251767",2015-09-12 16:00:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10168","USGS","02251767",2015-09-12 16:15:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10169","USGS","02251767",2015-09-12 16:30:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10170","USGS","02251767",2015-09-12 16:45:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10171","USGS","02251767",2015-09-12 17:00:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10172","USGS","02251767",2015-09-12 17:15:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10173","USGS","02251767",2015-09-12 17:30:00,149,"A","UTC","USGS","02251767",0.29,"A","UTC"
"10174","USGS","02251767",2015-09-12 17:45:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10175","USGS","02251767",2015-09-12 18:00:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10176","USGS","02251767",2015-09-12 18:15:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10177","USGS","02251767",2015-09-12 18:30:00,149,"A","UTC","USGS","02251767",0.31,"A","UTC"
"10178","USGS","02251767",2015-09-12 18:45:00,149,"A","UTC","USGS","02251767",0.29,"A","UTC"
"10179","USGS","02251767",2015-09-12 19:00:00,149,"A","UTC","USGS","02251767",0.31,"A","UTC"
"10180","USGS","02251767",2015-09-12 19:15:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10181","USGS","02251767",2015-09-12 19:30:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10182","USGS","02251767",2015-09-12 19:45:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10183","USGS","02251767",2015-09-12 20:00:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10184","USGS","02251767",2015-09-12 20:15:00,149,"A","UTC","USGS","02251767",0.29,"A","UTC"
"10185","USGS","02251767",2015-09-12 20:30:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10186","USGS","02251767",2015-09-12 20:45:00,149,"A","UTC","USGS","02251767",0.31,"A","UTC"
"10187","USGS","02251767",2015-09-12 21:00:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10188","USGS","02251767",2015-09-12 21:15:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10189","USGS","02251767",2015-09-12 21:30:00,149,"A","UTC","USGS","02251767",0.31,"A","UTC"
"10190","USGS","02251767",2015-09-12 21:45:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10191","USGS","02251767",2015-09-12 22:00:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10192","USGS","02251767",2015-09-12 22:15:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10193","USGS","02251767",2015-09-12 22:30:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10194","USGS","02251767",2015-09-12 22:45:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10195","USGS","02251767",2015-09-12 23:00:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10196","USGS","02251767",2015-09-12 23:15:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10197","USGS","02251767",2015-09-12 23:30:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10198","USGS","02251767",2015-09-12 23:45:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10199","USGS","02251767",2015-09-13 00:00:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10200","USGS","02251767",2015-09-13 00:15:00,149,"A","UTC","USGS","02251767",0.29,"A","UTC"
"10201","USGS","02251767",2015-09-13 00:30:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10202","USGS","02251767",2015-09-13 00:45:00,149,"A","UTC","USGS","02251767",0.29,"A","UTC"
"10203","USGS","02251767",2015-09-13 01:00:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10204","USGS","02251767",2015-09-13 01:15:00,149,"A","UTC","USGS","02251767",0.29,"A","UTC"
"10205","USGS","02251767",2015-09-13 01:30:00,149,"A","UTC","USGS","02251767",0.29,"A","UTC"
"10206","USGS","02251767",2015-09-13 01:45:00,149,"A","UTC","USGS","02251767",0.28,"A","UTC"
"10207","USGS","02251767",2015-09-13 02:00:00,149,"A","UTC","USGS","02251767",0.29,"A","UTC"
"10208","USGS","02251767",2015-09-13 02:15:00,149,"A","UTC","USGS","02251767",0.3,"A","UTC"
"10209","USGS","02251767",2015-09-13 02:30:00,149,"A","UTC","USGS","02251767",0.29,"A","UTC"
"10210","USGS","02251767",2015-09-13 02:45:00,149,"A","UTC","USGS","02251767",0.28,"A","UTC"
"10211","USGS","02251767",2015-09-13 03:00:00,149,"A","UTC","USGS","02251767",0.28,"A","UTC"
"10212","USGS","02251767",2015-09-13 03:15:00,149,"A","UTC","USGS","02251767",0.29,"A","UTC"
"10213","USGS","02251767",2015-09-13 03:30:00,149,"A","UTC","USGS","02251767",0.28,"A","UTC"
"10214","USGS","02251767",2015-09-13 03:45:00,149,"A","UTC","USGS","02251767",0.28,"A","UTC"
"10215","USGS","02251767",2015-09-13 04:00:00,149,"A","UTC","USGS","02251767",0.29,"A","UTC"
"10216","USGS","02251767",2015-09-13 04:15:00,149,"A","UTC","USGS","02251767",0.28,"A","UTC"
"10217","USGS","02251767",2015-09-13 04:30:00,149,"A","UTC","USGS","02251767",0.29,"A","UTC"
